Tmod,Tmod2
0.349459671923906,-0.0781015669260869
0.196894014629692,-0.0773864792334632
0.0447902536401614,-0.0766713517286012
0,-0.0759561847794052
0,-0.0752409787538
0,-0.0745257340197308
0,-0.0738104509451619
0,-0.0730951298980778
0,-0.0723797712464823
0,-0.0716643753583989
0,-0.0709489426018703
0,-0.0702334733449577
0,-0.0695179679557412
0,-0.06880242680232
0.0218487558186794,-0.0680868502528108
0.161485602378068,-0.0673712386753494
0.315836852947387,-0.0666555924380895
0.461491196197846,-0.0659399119092016
0.589394497745771,-0.0652241974568752
0.684386474719478,-0.0645084494493164
0.725722556629666,-0.0637926682547488
0.700188144462559,-0.0630768542414137
0.616317442321465,-0.0623610077775677
0.494703884173991,-0.0616451292314857
0.352364707815887,-0.0609292189714586
0.199566342616526,-0.060213277365793
0.0467067638603328,-0.0594973047828126
0,-0.0587813015908564
0,-0.058065268158279
0,-0.0573492048534515
0,-0.0566331120447591
0,-0.0559169901006033
0,-0.0552008393893999
0,-0.0544846602795795
0,-0.0537684531395877
0,-0.0530522183378846
0,-0.052335956242944
0,-0.0516196672232538
0.0240942129570237,-0.0509033516473164
0.165696876843316,-0.050187009883647
0.32011366369056,-0.0494706423007751
0.466041363367476,-0.0487542492672429
0.594411765581299,-0.0480378311516056
0.689750010029847,-0.047321388322432
0.731106103037707,-0.0466049211483028
0.70500211359315,-0.0458884299978118
0.620326697670135,-0.0451719152395654
0.498070949475228,-0.0444553772421808
0.355201151878316,-0.0437388163742885
0.202155301752559,-0.0430222330045305
0.0487389903211947,-0.0423056275015598
0,-0.0415890002340418
0,-0.0408723515706517
0,-0.0401556818800767
0,-0.039438991531015
0,-0.0387222808921745
0,-0.0380055503322745
0,-0.0372888002200439
0,-0.0365720309242218
0,-0.0358552428135572
0,-0.0351384362568092
0,-0.0344216116227458
0.0264174884370853,-0.0337047692801445
0.16979155751081,-0.0329879095977917
0.324422735473181,-0.032271032944483
0.470634330027373,-0.0315541396890231
0.599335094461872,-0.0308372302002246
0.695093759936324,-0.0301203048469082
0.736480737716853,-0.029403363997904
0.70983169479158,-0.0286864080220486
0.624326894714181,-0.0279694372881876
0.501320776001548,-0.0272524521651734
0.358073171416534,-0.026535453021866
0.204808211345331,-0.025818440227133
0.050723132518231,-0.0251014141498484
0,-0.0243843751588936
0,-0.0236673236231563
0,-0.0229502599115305
0,-0.0222331843929169
0,-0.0215160974362223
0,-0.0207989994103589
0,-0.0200818906842448
0,-0.0193647716268039
0,-0.0186476426069649
0,-0.0179305039936623
0,-0.0172133561558349
0.0288396394090137,-0.0164961994624262
0.173977369427303,-0.0157790342823851
0.32866895008075,-0.0150618609846638
0.475131424415718,-0.0143446799382194
0.60431092262198,-0.0136274915120133
0.700429540746101,-0.0129102960750092
0.741834136256124,-0.0121930939961758
0.714605128227264,-0.011475885644485
0.628270305835499,-0.0107586713889113
0.504632118470949,-0.0100414515984332
0.360897585044911,-0.00932422664203114
0.207354630323503,-0.00860699688868841
0.0528243138181404,-0.00788976270739139
0,-0.00717252446712783
0,-0.00645528253688846
0,-0.00573803728566527
0,-0.00502078908245192
0,-0.00430353829624407
0,-0.00358628529603867
0,-0.00286903045083339
0,-0.00215177412962685
0,-0.0014345167014191
0,-0.000717258535209835
0,-6.12323399573677e-17
0.031394581339973,0.000717258535209712
0.178044228724981,0.00143451670141897
0.332891195814881,0.00215177412962673
0.479701359999858,0.00286903045083327
0.609200866597484,0.00358628529603877
0.705720266307126,0.00430353829624394
0.747174071104466,0.0050207890824518
0.719376970511301,0.00573803728566515
0.632231361835602,0.00645528253688834
0.507848835990446,0.00717252446712793
0.363689423263608,0.00788976270739105
0.209980665927433,0.00860699688868829
0.0549311891426823,0.00932422664203102
0,0.0100414515984331
0,0.0107586713889114
0,0.0114758856444849
0,0.0121930939961756
0,0.012910296075009
0,0.0136274915120132
0,0.0143446799382195
0,0.0150618609846637
0,0.0157790342823848
0,0.0164961994624261
0,0.0172133561558348
0.0339937406574818,0.0179305039936622
0.182131901537267,0.0186476426069648
0.337152747938616,0.0193647716268038
0.484156315772227,0.0200818906842447
0.614067644956616,0.0207989994103588
0.711040949579662,0.0215160974362221
0.75249176348853,0.0222331843929167
0.72412902634974,0.0229502599115303
0.636099779599289,0.0236673236231559
0.511073561528908,0.0243843751588935
0.366510504158309,0.0251014141498482
0.212537702310774,0.0258184402271327
0.0570371735921491,0.0265354530218659
0,0.0272524521651733
0,0.0279694372881874
0,0.0286864080220484
0,0.0294033639979038
0,0.0301203048469081
0,0.0308372302002244
0,0.031554139689023
0,0.0322710329444829
0,0.0329879095977915
0,0.0337047692801442
0,0.0344216116227457
0.0367275233193749,0.0351384362568093
0.186234644897737,0.0358552428135571
0.341314176077158,0.0365720309242216
0.488588193399236,0.0372888002200438
0.618978905351044,0.0380055503322744
0.716292853796552,0.0387222808921746
0.757787878708582,0.0394389915310146
0.728819469720462,0.0401556818800766
0.639979141265543,0.0408723515706515
0.514292184527131,0.0415890002340415
0.369269793193414,0.0423056275015599
0.215072375355177,0.0430222330045304
0.0592338300058676,0.0437388163742884
0,0.0444553772421807
0,0.0451719152395653
0,0.0458884299978119
0,0.0466049211483027
0,0.0473213883224316
0,0.0480378311516054
0,0.0487542492672427
0,0.049470642300775
0,0.0501870098836469
0,0.0509033516473163
0,0.0516196672232537
0.0395619250600679,0.0523359562429438
0.190251416947269,0.0530522183378847
0.345454162974559,0.0537684531395876
0.493058926183398,0.0544846602795793
0.623795025116184,0.0552008393893995
0.721522976458844,0.0559169901006031
0.76305764138606,0.0566331120447592
0.733501648037801,0.0573492048534511
0.643836296658656,0.0580652681582789
0.51747762868741,0.0587813015908563
0.371974643372776,0.0594973047828125
0.217640383358353,0.0602132773657931
0.0614603293928964,0.0609292189714584
0,0.0616451292314856
0,0.0623610077775676
0,0.0630768542414133
0,0.0637926682547489
0,0.0645084494493162
0,0.0652241974568749
0,0.0659399119092015
0,0.0666555924380894
0,0.0673712386753495
0,0.0680868502528107
0,0.0688024268023199
0.0424530832225564,0.0695179679557411
0.194249305139856,0.0702334733449576
0.349584860786179,0.0709489426018702
0.497472076204009,0.0716643753583988
0.628583623020435,0.0723797712464821
0.726729816025521,0.0730951298980774
0.768310149257973,0.0738104509451617
0.738160530200245,0.0745257340197306
0.647656051468517,0.0752409787537999
0.520595076793531,0.0759561847794051
0.37471299996829,0.0766713517286011
0.220187182440173,0.077386479233463
0.0637153099157355,0.0781015669260868
0,0.0788166144385883
0,0.0795316214031047
0,0.0802465874517933
0,0.0809615122168325
0,0.0816763953304224
0,0.0823912364247846
0,0.0831060351321617
0,0.0838207910848187
0,0.0845355039150422
0,0.0852501732551407
0,0.0859647987374464
0.0454301280779071,0.0866793799943125
0.198227243595481,0.087393916658116
0.353697120139376,0.0881084083612563
0.501827583389981,0.0888228547361556
0.633344792001518,0.0895372554152608
0.731911881013331,0.090251610031041
0.773537174435596,0.0909659182159893
0.742785171931544,0.091680179602623
0.65143697327953,0.092394393823483
0.523701189355988,0.093108560511135
0.377424060014824,0.093822679298169
0.222711847657649,0.0945367498171992
0.0659973613470148,0.0952507717008653
0,0.0959647445818313
0,0.0966786680927871
0,0.0973925418664478
0,0.0981063655355539
0,0.0988201387328714
0,0.099533861091193
0,0.100247532243337
0,0.100961151822149
0,0.101674719460499
0,0.102388234791286
0,0.103101697447435
0.0484987007298511,0.103815107061897
0.202184179749728,0.104528463267653
0.357751094658398,0.10524176569771
0.506155165219204,0.1059550139851
0.638077181952686,0.106668207762888
0.737067690657139,0.107381346664163
0.778731058936445,0.108094430322044
0.747373913651715,0.108807458369679
0.65517765473622,0.109520430440242
0.526802351240226,0.110233346166938
0.380105253048112,0.110946205183002
0.225213467971278,0.111659007121694
0.0683050254785915,0.112371751616309
0,0.113084438300166
0,0.113797066806617
0,0.114509636769044
0,0.115222147820858
0,0.115934599595501
0,0.116646991726444
0,0.11735932384719
0,0.118071595591274
0,0.11878380659226
0,0.119495956483744
0,0.120208044899353
0.0516527421224889,0.120920071472746
0.206119074947591,0.121632035837616
0.361777714374543,0.122343937627683
0.510422518684489,0.123055776476704
0.642779460841668,0.123767552018466
0.742195775572076,0.124479263886789
0.783899934092775,0.125190911715526
0.751925108648898,0.125902495138562
0.658876714765359,0.126614013789817
0.529864868969719,0.127325467303242
0.382793936660577,0.128036855312823
0.227691146586131,0.128748177452581
0.0706367965345818,0.129459433356567
0,0.13017062265887
0,0.130881744993611
0,0.131592799994946
0,0.132303787297065
0,0.133014706534196
0,0.133725557340597
0,0.134436339350565
0,0.135147052198432
0,0.135857695518562
0,0.136568268945361
0,0.137278772113265
0.0548429037080922,0.137989204656749
0.210030905021552,0.138699566210325
0.365794159534863,0.13940985640854
0.514626729360495,0.140120074885977
0.647431310024004,0.140830221277259
0.747294678416988,0.141540295217043
0.789041392065677,0.142250296340025
0.756469948540122,0.142960224280938
0.662532799794522,0.143670078674551
0.532867594348435,0.144379859155675
0.385476037404558,0.145089565359154
0.230185711471794,0.145799196919874
0.0729911215878989,0.146508753472759
0,0.147218234652768
0,0.147927640094903
0,0.148636969434203
0,0.149346222305747
0,0.150055398344653
0,0.150764497186077
0,0.151473518465217
0,0.15218246181731
0,0.152891326877634
0,0.153600113281505
0,0.154308820664281
0.0581238573011675,0.155017448661361
0.213824247882653,0.155725996908184
0.369782754747496,0.156434465040231
0.51886342522238,0.157142852693022
0.652008182364014,0.157851159502122
0.752330315796251,0.158559385103135
0.794148315579992,0.159267529131706
0.760953910580346,0.159975591223524
0.666222211861527,0.160683571014321
0.535849992238954,0.161391468139867
0.388062350074825,0.16209928223598
0.232675892164896,0.162807012938517
0.075458762753858,0.163514659883378
0,0.164222222706509
0,0.164929701043895
0,0.165637094531569
0,0.166344402805604
0,0.167051625502119
0,0.167758762257276
0,0.168465812707282
0,0.169172776488387
0,0.169879653236887
0,0.170586442589122
0,0.171293144181478
0.0615233104081612,0.171999757650384
0.21767648388155,0.172706282632317
0.373639995385341,0.173412718763798
0.523001193170458,0.174119065681394
0.656612024521548,0.174825323021718
0.757348551998905,0.175531490421428
0.799218994275329,0.17623756751723
0.765396642026127,0.176943553945875
0.669788926099361,0.177649449344163
0.538847380840146,0.178355253348937
0.390717237620397,0.17906096559709
0.235090440534868,0.179766585725562
0.0778653674905563,0.180472113371339
0,0.181177548171456
0,0.181882889762994
0,0.182588137783084
0,0.183293291868904
0,0.18399835165768
0,0.184703316786688
0,0.185408186893251
0,0.186112961614742
0,0.186817640588582
0,0.187522223452243
0,0.188226709843244
0.0649070359839215,0.188931099399157
0.221408223913118,0.1896353917576
0.377547248550999,0.190339586556243
0.527142559339185,0.191043683432807
0.661099730178236,0.191747682025063
0.762300205898156,0.19245158197083
0.804257449124101,0.193155382907981
0.769815419195845,0.193859084474438
0.673387438222755,0.194562686308175
0.54180502640531,0.195266188047218
0.39323601596029,0.195969589329642
0.237554633561809,0.196672889793576
0.0803673139546241,0.197376089077201
1.79412806489949e-05,0.198079186818748
0,0.198782182656501
0,0.199485076228799
0,0.200187867174029
0,0.200890555130635
0,0.201593139737112
0,0.202295620632007
0,0.202997997453924
0,0.203700269841516
0,0.204402437433493
0,0.205104499868619
0.0683615672284025,0.20580645678571
0.225196828127947,0.206508307823637
0.381366083864227,0.207210052621327
0.531182442973129,0.207911690817759
0.665550341973522,0.20861322205197
0.767261947510132,0.209314645963049
0.809257935369645,0.210015962190141
0.774203133046451,0.210717170372449
0.676937401960739,0.211418270149228
0.544661839411839,0.21211926115979
0.395822037942777,0.212820143043505
0.240004573129184,0.213520915439796
0.0828344789684376,0.214221577988144
7.43484975652719e-05,0.214922130328086
0,0.215622572099217
0,0.216322902941187
0,0.217023122493703
0,0.217723230396532
0,0.218423226289495
0,0.219123109812473
0,0.219822880605404
0,0.220522538308284
0,0.221222082561167
0,0.221921513004165
0.0719134402262989,0.222620829277451
0.228894572435697,0.223320031021252
0.385130431368412,0.22401911787586
0.535186310068913,0.22471808948162
0.6699861166473,0.22541694547894
0.772147437698138,0.226115685508288
0.814220409246562,0.226814309210189
0.778544915244353,0.227512816225229
0.680413138205314,0.228211206194055
0.54755246511191,0.228909478757373
0.398372496024173,0.229607633555949
0.242425554264534,0.230305670230612
0.0852693330013591,0.231003588422249
0.000173480874652861,0.231701387771809
0,0.232399067920303
0,0.233096628508802
0,0.23379406917844
0,0.23449138957041
0,0.235188589325969
0,0.235885668086438
0,0.236582625493195
0,0.237279461187685
0,0.237976174811414
0,0.23867276600595
0.0754975939323375,0.239369234412925
0.232542421812199,0.240065579674035
0.388861928844201,0.240761801431037
0.539153168945235,0.241457899325754
0.674345090500473,0.24215387300007
0.776989132880529,0.242849722095935
0.819143839466963,0.243545446255364
0.782839254254688,0.244241045120434
0.683891322561498,0.244936518333286
0.550399348447499,0.245631865536128
0.400886613017351,0.246327086371233
0.244816775876893,0.247022180480936
0.0877330902828283,0.247717147507639
0.000319512206376066,0.24841198709381
0,0.249106698881982
0,0.249801282514754
0,0.250495737634789
0,0.251190063884819
0,0.251884260907641
0,0.252578328346118
0,0.253272265843181
0,0.253966073041826
0,0.254659749585118
4.2453064182566e-06,0.255353295116187
0.0791211669058353,0.256046709278232
0.236106219571365,0.256739991714521
0.392559689664379,0.257433142068386
0.543082054413774,0.258126159983229
0.67866769770261,0.258819045102521
0.781750584315426,0.2595117970698
0.824026725653095,0.260204415528673
0.787084659846601,0.260896900122815
0.687298961123602,0.261589250495972
0.553289328400697,0.262281466291956
0.40336363571218,0.26297354715465
0.247177453362364,0.263665492728007
0.0901386627707279,0.264357302656048
0.000499443012071125,0.265048976582865
0,0.265740514152619
0,0.266431915009542
0,0.267123178797936
0,0.267814305162174
0,0.268505293746699
0,0.269196144196023
0,0.269886856154735
0,0.270577429267488
0,0.271267863179012
8.90070823326214e-05,0.271958157534106
0.0827546410817614,0.27264831197764
0.23964290482012,0.273338326154558
0.396121406760425,0.274028199709877
0.546972028381923,0.274717932288682
0.682958144804244,0.275407523536135
0.786500629249508,0.276096973097469
0.828865825371819,0.276786280617989
0.791289878291087,0.277475445743074
0.690650446636359,0.278164468118177
0.556054856374015,0.278853347388823
0.405905726393746,0.279542083200612
0.249574991687861,0.280230675199216
0.0925179197368472,0.280919123030383
0.000717351597975772,0.281607426339933
0,0.282295584773763
0,0.282983597977842
0,0.283671465598216
0,0.284359187281003
0,0.2850467626724
0,0.285734191418675
0,0.286421473166174
0,0.287108607561319
0,0.287795594250606
0.000247942855280834,0.288482432880609
0.0862730485691812,0.289169123097976
0.243198730010363,0.289855664549432
0.399747349048101,0.290542056881781
0.550725046442764,0.2912282997419
0.68712291414866,0.291914392776745
0.791201800787377,0.292600335633348
0.833663375777269,0.293286127958821
0.795472913559067,0.293971769400349
0.694030839293422,0.294657259605198
0.558837470774853,0.295342598220711
0.40830652836967,0.296027784894309
0.251909058021324,0.29671281927349
0.0949738517104564,0.297397701005832
0.000984042257780352,0.298082429738991
0,0.298767005120701
0,0.299451426798775
0,0.300135694421107
0,0.300819807635668
0,0.301503766090508
0,0.30218756943376
0,0.302871217313633
0,0.303554709378418
0,0.304238045276487
0.000504198208354481,0.304921224656289
0.0898306295629512,0.305604247166357
0.246617216561118,0.306287112455303
0.403235406121303,0.30696982017182
0.554444671683031,0.307652369964682
0.691326257106401,0.308334761482746
0.795842540956686,0.309016994374948
0.838414584005584,0.309699068290305
0.799614041312781,0.31038098287792
0.697317492723764,0.311062737786974
0.561526801377226,0.311744332666731
0.4107712626851,0.312425767166539
0.254278517475552,0.313107040935827
0.0974015761922222,0.313788153624105
0.00128978170838972,0.314469104880971
0,0.315149894356101
0,0.315830521699257
0,0.316510986560282
0,0.317191288589106
0,0.31787142743574
0,0.31855140275028
0,0.319231214182906
0,0.319910861383882
0,0.320590344003557
0.000828912294593034,0.321269661692364
0.0932714356757964,0.321948814100823
0.250002489149085,0.322627800879535
0.406686237968678,0.323306621679191
0.558174292170634,0.323985276150563
0.695401164929432,0.32466376394451
0.800420170682634,0.32534208471198
0.843119762576778,0.326020238104002
0.80370166617488,0.326698223771694
0.700555624759739,0.327376041366259
0.564240652021381,0.328053690538988
0.413196368142375,0.328731170941257
0.256614469309533,0.32940848222453
0.0997900067768363,0.330085624040357
0.00161804651679769,0.330762596040376
0,0.331439397876312
0,0.332116029199977
0,0.332792489663273
0,0.333468778918187
0,0.334144896616795
0,0.334820842411262
0,0.335496615953842
0,0.336172216896875
0,0.336847644892792
0.00123087206615766,0.337522899594113
0.0966808429222016,0.338197980653446
0.253353747935276,0.338872887723489
0.410099085574957,0.339547620457029
0.561775316233863,0.340222178506944
0.699429447701315,0.340896561526201
0.80495126545532,0.341570769167856
0.847777484239769,0.342244801085056
0.807734433328037,0.34291865693104
0.703809955140498,0.343592336359134
0.566906705211133,0.34426583902276
0.415581199490286,0.344939164575426
0.25891620313353,0.345612312670733
0.102169011881365,0.346285282962374
0.00201337086083296,0.346958075104132
0,0.347630688749884
0,0.348303123553595
0,0.348975379169327
0,0.349647455251228
0,0.350319351453545
0,0.350991067430613
0,0.351662602836861
0,0.352333957326811
0,0.353005130555079
0.00171255347451544,0.353676122176372
0.100057969074671,0.354346931845492
0.256670212813547,0.355017559217335
0.41347321461889,0.355688003946889
0.565317654983454,0.356358265689239
0.703339778875813,0.35702834409956
0.809434581487457,0.357698238833126
0.852386335667427,0.3583679495453
0.811711015682739,0.359037475891545
0.707014666694818,0.359706817527416
0.569621995490251,0.360375974108564
0.417925136128763,0.361044945290734
0.261183026096035,0.361713730729767
0.104507058884086,0.362382330081601
0.00242856605743859,0.363050743002267
0,0.363718969147895
0,0.364387008174708
0,0.365054859739027
0,0.365722523497269
0,0.366389999105949
0,0.367057286221676
0,0.367724384501159
0,0.368391293601202
0,0.369058013178707
0.0022453739097018,0.369724542890673
0.103298598606775,0.370390882394198
0.259863669716206,0.371057031346478
0.416807915693942,0.371722989404804
0.568856941726535,0.372388756226568
0.707257805435871,0.37305433146926
0.813815042435598,0.373719714790469
0.856944244170564,0.374384905847881
0.815637693814669,0.375049904299281
0.710121495062423,0.375714709802556
0.57219075429737,0.376379322015689
0.420331173435247,0.377043740596764
0.263519208969121,0.377707965203965
0.106882846333195,0.378371995495574
0.00287750173136555,0.379035831129974
0,0.379699471765649
0,0.380362917061181
0,0.381026166675257
0,0.381689220266659
0,0.382352077494274
0,0.383014738017087
0,0.383677201494187
0,0.384339467584763
0,0.385001535948106
0.00286736146511743,0.385663406243607
0.106608658952307,0.386325078130762
0.263090807560373,0.386986551269166
0.419998765236561,0.387647825318518
0.572252840755429,0.38830889993862
0.711055363813046,0.388969774789374
0.818176227153108,0.389630449530788
0.861451366641447,0.39029092382297
0.819543920722603,0.390951197326133
0.713255380771683,0.391611269700594
0.574808024375448,0.39227114060677
0.42269534808945,0.392930809705186
0.265715941624071,0.393590276656467
0.109191066394131,0.394249541121344
0.00338063057942939,0.394908602760653
0,0.395567461235333
0,0.396226116206426
0,0.396884567335083
0,0.397542814282556
0,0.398200856710203
0,0.398858694279488
0,0.39951632665198
0,0.400173753489354
0,0.40083097445339
0.00353905234001003,0.401487989205973
0.109780699521338,0.402144797409097
0.266193498226119,0.402801398724859
0.423148690650925,0.403457792815466
0.575602621429132,0.404113979343227
0.714844884765095,0.404769957970563
0.822476855985809,0.405425728359997
0.865905147846303,0.406081290174163
0.823398863153467,0.4067366430758
0.716331977632761,0.407391786727756
0.57737552823208,0.408046720792985
0.424957931631344,0.40870144493455
0.267977218950516,0.409355958815621
0.111535248113147,0.410010262099479
0.00391780837349301,0.410664354449509
0,0.411318235529208
0,0.41197190500218
0,0.412625362532137
0,0.413278607782904
0,0.413931640418411
0,0.414584460102699
0,0.415237066499918
0,0.415889459274329
0,0.416541638090302
0.00427002911421412,0.417193602612317
0.112917257761005,0.417845352504964
0.269258502536938,0.418496887432945
0.426257067307308,0.41914820706107
0.578905632146686,0.419799311054261
0.718510707333021,0.420450199077553
0.826701706525553,0.421100870796089
0.870304919917227,0.421751325875125
0.827193745136278,0.422401563980028
0.719350517133824,0.423051584776276
0.579892720488087,0.423701387929459
0.427295893743862,0.42435097310528
0.270214952969144,0.425000339969554
0.113845337010617,0.425649488188207
0.00448744671844271,0.426298417427279
0,0.426947127352921
0,0.427595617631398
0,0.428243887929089
0,0.428891937912483
0,0.429539767248186
0,0.430187375602916
0,0.430834762643502
0,0.431481928036892
0,0.432128871450144
0.00503425589743212,0.432775592550431
0.116017538545586,0.433422091005043
0.272285147764068,0.43406836648138
0.42932329590138,0.434714418646962
0.582161252727138,0.435360247169419
0.722138739834147,0.436005851716499
0.830817157867171,0.436651231956064
0.874641775681983,0.437296387556092
0.830927401980678,0.437941318184676
0.722310272173149,0.438586023510025
0.582359089264859,0.439230503200464
0.429531218153774,0.439874756924435
0.272494940122781,0.440518784350495
0.116223600508437,0.441162585147317
0.00511473005069353,0.441806158983691
0,0.442449505528526
0,0.443092624450844
0,0.443735515419787
0,0.444378178104614
0,0.445020612174699
0,0.445662817299537
0,0.446304793148739
0,0.446946539392034
0,0.447588055699269
0.00588819499614585,0.448229341740411
0.118977818766262,0.448870397185542
0.275167902267156,0.449511221704866
0.432242770651415,0.450151814968704
0.58535867334249,0.450792176647497
0.72572741154455,0.451432306411804
0.834932061744917,0.452072203932304
0.878937278894968,0.452711868879796
0.834654335125037,0.453351300925198
0.725296732549549,0.453990499739547
0.584873292324645,0.454629464994001
0.431741444447042,0.455268196359839
0.274643511733366,0.455906693508459
0.118463124384832,0.456544956111379
0.00574593696118019,0.457182983840239
0,0.4578207763668
0,0.458458333362942
0,0.459095654500669
0,0.459732739452104
0,0.460369587889492
0,0.461006199485201
0,0.46164257391172
0,0.462278710841659
0,0.46291460994775
0.00676537830482252,0.463550270902851
0.121924725475843,0.464185693379938
0.278115911128716,0.464820877052113
0.435222941458174,0.465455821592599
0.588428710804979,0.466090526674742
0.729175503748075,0.466724991972012
0.838934721347571,0.467359217158002
0.883167565133095,0.467993201906429
0.838318897391519,0.468626945891133
0.728161174416473,0.469260448786079
0.587236832363254,0.469893710265353
0.433973653513867,0.470526730003169
0.276857612360303,0.471159507673864
0.120769136334399,0.471792042951898
0.00643458392297957,0.472424335511859
0,0.473056385028455
0,0.473688191176524
0,0.474319753631027
0,0.47495107206705
0,0.475582146159805
0,0.47621297558463
0,0.476843560016987
0,0.477473899132468
0,0.478103992606788
0.0077007637143504,0.478733840115788
0.124887471307485,0.479363441335439
0.280918826473638,0.479992795941834
0.43805516059999,0.480621903611196
0.591439109037112,0.481250764019876
0.732568099044231,0.481879376844349
0.842879228007099,0.482507741761219
0.887338953504662,0.483135858447217
0.841918769305369,0.483763726579203
0.731004211052843,0.484391345834164
0.589647773887776,0.485018715889216
0.436180008068433,0.485645836421601
0.279031778435719,0.48627270710869
0.123037878857897,0.486899327627985
0.0071520284172044,0.487525697657113
0,0.488151816873834
0,0.488777684956033
0,0.489403301581726
0,0.490028666429059
0,0.490653779176307
0,0.491278639501874
0,0.491903247084296
0,0.492527601602235
0,0.493151702734487
0.0086621761780436,0.493775550159977
0.12764716198332,0.494399143557761
0.28368094218593,0.495022482607024
0.440842970561086,0.495645566987084
0.594399607211519,0.496268396377388
0.735904544004501,0.496890970457517
0.84676456551237,0.49751328890718
0.891450199710462,0.498135351406221
0.845456715512392,0.498757157634612
0.73389802300469,0.499378707272459
0.592068960249264,0.5
0.438341222745475,0.500621035497605
0.28116546084978,0.501241813445776
0.125268641377079,0.501862333525147
0.00789640267814379,0.502482595416486
0,0.503102598800693
0,0.503722343358802
0,0.504341828771977
0,0.50496105472152
0,0.505580020888864
0,0.506198726955574
0,0.506817172603351
0,0.50743535751403
0,0.50805328136958
0.00968297333435365,0.508670943852104
0.13043514795512,0.509288344643839
0.286296898420801,0.509905483427157
0.443481626740945,0.510522359884566
0.597209930491754,0.511138973698705
0.739173159324027,0.511755324552354
0.850589747213888,0.512371412128424
0.895500078693653,0.512987236109962
0.848927964023668,0.513602796180152
0.736643842938169,0.514218092022313
0.594412865513791,0.5148331233199
0.440561214242136,0.515447889756504
0.283362904730466,0.516062391015853
0.127563261839281,0.516676626781809
0.0087006674218336,0.517290596738375
0,0.517904300569685
0,0.518517737960015
0,0.519130908593776
0,0.519743812155515
0,0.52035644832992
0,0.520968816801812
0,0.521580917256153
0,0.522192749378043
0,0.522804312852717
0.0107097839853473,0.52341560736555
0.133198283380143,0.524026632602058
0.288975764501553,0.52463738824789
0.446179194760238,0.525247873988838
0.600069140003113,0.525858089510832
0.74231881347742,0.526468034499941
0.854296576823007,0.527077708642372
0.899488130632353,0.527687111624472
0.852391071382486,0.528296243132728
0.739416337919859,0.528905102853766
0.596766702214585,0.529513690474352
0.442695178532626,0.530122005681392
0.285414013373195,0.530730048161934
0.129715890107731,0.531337817603161
0.00949694340668507,0.531945313692403
0,0.532552536117127
0,0.533159484564942
0,0.533766158723595
0,0.534372558280979
0,0.534978682925124
0,0.535584532344205
0,0.536190106226535
0,0.536795404260572
0,0.537400426134913
0.0118125315268011,0.538005171538299
0.135821171592078,0.538609640159614
0.291507455296645,0.539213831687882
0.448726648846616,0.539817745812271
0.602777034428003,0.540421382222091
0.745394875233156,0.541024740606796
0.857940640912895,0.541627820655981
0.903412661291322,0.542230622059387
0.855787912514757,0.542833144506897
0.74212765013133,0.543435387688536
0.599013407249338,0.544037351294475
0.444758978609763,0.544639035015027
0.287527809442411,0.545240438540651
0.131930826500303,0.545841561561948
0.0103514077400799,0.546442403769666
0,0.547042964854694
0,0.547643244508067
0,0.548243242420968
0,0.548842958284719
0,0.549442391790792
0,0.550041542630803
0,0.550640410496511
0,0.551238995079824
0,0.551837296072794
0.0129111362262707,0.55243531316762
0.138400732753796,0.553033046056644
0.293996264510902,0.553630494432358
0.45122788618756,0.554227657987398
0.605433093304488,0.554824536414548
0.74841191563746,0.555421129406738
0.86152104791491,0.556017436657044
0.907272512931871,0.556613457858691
0.859117614213509,0.55720919270505
0.744777355154547,0.557804640889637
0.601315805192672,0.558399802106121
0.446944907573148,0.558994676048314
0.289623545724015,0.559589262410177
0.134104885663753,0.560183560885819
0.0112284957663638,0.560777571169498
0,0.561371292955619
0,0.561964725938736
0,0.562557869813552
0,0.563150724274919
0,0.563743289017835
0,0.564335563737451
0,0.564927548129064
0,0.565519241888124
0,0.566110644710226
0.0139986287223923,0.566701756291118
0.140835766434487,0.567292576326696
0.296372041150115,0.567883104513008
0.453682547358409,0.568473340546251
0.608037002091876,0.569063284122772
0.751369480560077,0.569652934939068
0.865036938826155,0.570242292691787
0.911066548973792,0.570831357077729
0.862379341327563,0.571420127793845
0.74736506912282,0.572008604537234
0.603510529088601,0.572596787005149
0.448979557133569,0.573184674894994
0.291731861847561,0.573772267904324
0.136339561823616,0.574359565730847
0.0121656640505036,0.574946568072421
0,0.575533274627057
0,0.576119685092918
0,0.576705799168319
0,0.577291616551727
0,0.577877136941765
0,0.578462360037204
0,0.579047285536971
0,0.579631913140146
0,0.58021624254596
0.0151569836152217,0.580800273453801
0.143330229690667,0.581384005563206
0.298738682276961,0.581967438573871
0.455985766226223,0.582550572185641
0.610487831708212,0.583133406098518
0.754178122388998,0.583715940012657
0.868428711197172,0.584298173628368
0.914794749506754,0.584880106646115
0.865632502555975,0.585461738766518
0.749980055588325,0.586043069690349
0.605752577360094,0.586624099118536
0.451071641906649,0.587204826752165
0.293753273678435,0.587785252292473
0.138429872065167,0.588365375440855
0.0130831622624686,0.588945195898862
0,0.589524713368198
0,0.590103927550724
0,0.59068283814846
0,0.591261444863578
0,0.591839747398409
0,0.592417745455438
0,0.59299543873731
0,0.593572826946824
0,0.594149909786937
0.0162965214255674,0.594726686960763
0.145679130654344,0.595303158171574
0.300991452360139,0.595879323122798
0.458241675087945,0.596455181518021
